User,Username,UTC Date,Tweet,Binders,Permalink,Retweet count,Likes count,Tweet value
Jas - All Governments are Corrupt.,@JasSpin1,2023-01-29 23:34:29,"RT @profnfenton: Everybody should read this story before it’s memory-holed.  As one of many targeted by the 77th Brigade since 2020 I’m pleased the whistle blower came forward. I was even called a conspiracy theorist for saying the 77th existed and were doing this 

https://t.co/QU2ngBQONd",,https://www.twitter.com/user/status/1619841441378992129,0,0,2.56
kyky babygirl inc 🇬🇭,@kimkimdaya,2023-01-29 23:34:27,i deffo agree with the part where op said people over season their eggs ITS EGGS LIKE YOU DONT NEED YOUR WHOLE SPICE RACK FOR EGGS ! (this is targeted at ghanaians mainly we are chief culprits of this 😭),,https://www.twitter.com/user/status/1619841431010680839,0,0,1.57
Craig Thomler,@craigthomler,2023-01-29 23:34:26,"RT @officejjsmart: 🔥🔥🔥The explosion, just now, that wiped out the headquarters of Iran’s 🇮🇷 Islamic Revolution Guard Corps is a MASSIVE event which may be a sign that the theocratic Regime’s central authority is going to be targeted next.

#FreeIran2023 #FreeIran #Tehran #Iran #IranRevoIution https://t.co/sWSLiZCLEy",,https://www.twitter.com/user/status/1619841430213787648,0,0,11.79
✊🏻,@sieyin,2023-01-29 23:34:24,"RT @luckytran: You can't have just targeted policies when a threat is everywhere. The idea that universal or society level measures are no longer needed for an airborne virus that is still widespread, causing harm, and locking many people out of society is not based on science or equity.",,https://www.twitter.com/user/status/1619841422114578432,0,0,0.93
Azeb Azeb,@AzebAz6,2023-01-29 23:34:21,"RT @meazaaxum: 👉Where is the independent investigation &amp; Justices?Over 130K Women &amp; girls in #Tigray were targeted for rape &amp; other sexual violence by fighting forces aligned to Z🇪🇹n Gov,🇪🇷n &amp; Amhara troops. @UNHumanRights @LindaT_G @UN_Women #EritreaOutOfTigray
👉#Justice4TigraysWomenAndGirls https://t.co/3dXyFVq7mM",,https://www.twitter.com/user/status/1619841408185270272,0,0,6.21
Mendes324,@vanfer30,2023-01-29 23:34:19,"RT @IuliiaMendel: Drone Attack in Iran

✔️Strikes recorded in several regions. 14 industrial &amp; military facilities were targeted;

✔️Among them are an oil refinery, a weapons factory, and a drone factory;

✔️Iranian army is on high alert. https://t.co/VJq25yWHan",,https://www.twitter.com/user/status/1619841401503772672,0,0,0.02
Jeremy Lowe,@ConfiscateDeez,2023-01-29 23:34:13,"@HistoryBoomer I can appreciate that they targeted govt property, as opposed to private, but that’s about it. I can also sympathize with (nonviolent) crimes of passion, but Molotovs require planning and forethought.",,https://www.twitter.com/user/status/1619841372663566336,0,4,0.08
Avtar Singh,@AvtarSghMatharu,2023-01-29 23:34:09,"RT @HTPunjab: Slain Punjabi singer #SidhuMooseWala’s mother Charan Kaur on Sunday targeted the director of media relations to Punjab chief minister, Baltej Pannu, for allegedly ‘leaking information of her son’s security downgrade’.

(reports @parteekmahal )
https://t.co/an4mAJFqLr",,https://www.twitter.com/user/status/1619841358126272513,0,0,0.18
Anolyso - Watch Six Heart Princess,@Quistiv,2023-01-29 23:34:05,"RT @Takeitatry: I'm officially coining the term femshounen, for shounen series like Angel Beats and Toradora that are absolutely targeted at a male audience, but are distinctly chick flicks.",,https://www.twitter.com/user/status/1619841340266905600,0,0,0.35
Victorious HazaEL,@Praise2ADONAI,2023-01-29 23:34:02,RT @BlessedMommy31: @realstewpeters I’m sorry Stew but this is extremely inconsiderate of you. “The dead guy” had a family. “The dead guy” made some mistakes. “The dead guy” did not deserve to die like that. I truly believe “the dead guy” was targeted and those men were set on not letting him out alive.,,https://www.twitter.com/user/status/1619841328938094592,0,0,0.35
Targeted,@Freya123Rufus,2023-01-29 23:34:02,"Now i Showed you PROOF about the Chipping the pills. The video from the Head of PFIZER! And now to back up that PROOF is this!

https://t.co/tc1v2XreOD",,https://www.twitter.com/user/status/1619841326417342464,0,0,2.35
geni fkr,@fkr_geni,2023-01-29 23:33:51,"RT @lieliti: Where is the independent investigation and Justices?Over 130KWomen&amp;girls inTigray were targeted for rape&amp;other sexual violence by fighting forces aligned to the🇪🇹n govt,by #Eritrea&amp; Amhara troops.@UNHumanRights @UN_Women #EritreaOutOfTigray #Justice4TigraysWomenAndGirls
@lieliti https://t.co/yQXT8rz4O0",,https://www.twitter.com/user/status/1619841280577765376,0,0,0.28
ed,@mafiapen,2023-01-29 23:33:38,"@MafiaHleb no worries, thought with anton dying you would probably be targeted and a not crazy high star rating you’d be targeted",,https://www.twitter.com/user/status/1619841228262248454,0,0,0.03
Roger DeBoer,@dodger48,2023-01-29 23:33:38,"RT @TheChiefNerd: “Military operatives in the UK's 'information warfare' brigade were part of a sinister operation that targeted politicians and high-profile journalists who raised doubts about the official pandemic response.”

https://t.co/YoFFQGhosU https://t.co/PrO0HMYbdC",,https://www.twitter.com/user/status/1619841226253144064,0,0,0.68
Artlatl is pro-women safety (among other things),@Artist_HB,2023-01-29 23:33:37,RT @FeministaJones: When are we going to find out they are least one cop knew him and that they targeted him? Like it’s time to cut the shit. This was a hit (IMO). They took joy in beating him like it was Hell Week. I’ll die on this hill. They knew him. https://t.co/BETq4FU4Ok,,https://www.twitter.com/user/status/1619841222599737347,0,0,1.32
Louie The Exhausted (They/Them),@Ari_Louise_,2023-01-29 23:33:34,RT @mcutanthamore: targeted audience of these erin kellyman photos are the gays https://t.co/9qYyYrzG0a,,https://www.twitter.com/user/status/1619841209115222016,0,0,0.95
Freebird1969,@Freebird19er69,2023-01-29 23:33:33,"RT @RicciGeri: Please retweet this... we are no stupid-we know what's going on.  This maybe the hill worth fighting for.  USA presently has a gov gone awry... we are in a state of confusion, chaos, disenfranchisement, unsustainable debt, invaded, and TARGETED... MAGA threats to Democracy! https://t.co/73rYC8zO7h",,https://www.twitter.com/user/status/1619841207974379520,0,0,2.04
a.j ⁷ INDIGO ☁️,@moonbearries,2023-01-29 23:33:33,"RT @LetsBeGoodHuman: This is beyond impolite. It's cruel, targeted, harass.
It's time like this when REPORTING is necessary.
Here's the acc: https://t.co/Vq87jbM9VP
And here's the screenshot in case they delete.
I'd ask for discretion &amp; swiftness. We don't want to talk about it, but to take action. https://t.co/pMcrGOSFic",,https://www.twitter.com/user/status/1619841207395577857,0,0,7.17
🏴greg | @andraste@infosec.exchange,@Greg_Sideyr,2023-01-29 23:33:33,RT @FeministaJones: When are we going to find out they are least one cop knew him and that they targeted him? Like it’s time to cut the shit. This was a hit (IMO). They took joy in beating him like it was Hell Week. I’ll die on this hill. They knew him. https://t.co/BETq4FU4Ok,,https://www.twitter.com/user/status/1619841206988734464,0,0,3.48
Bruton Gaster,@LavenderGooms1,2023-01-29 23:33:30,"RT @ADFLegal: Jack Phillips has been unjustly targeted for over 10 years—because he desires to live &amp; work in accordance with his deeply held beliefs. The 1A protects that right. But CO hasn't.

We're appealing a CO court's decision against Jack. This cruelty must stop. https://t.co/3HqmGfRYDz",,https://www.twitter.com/user/status/1619841194493886466,0,0,0.05
Resla gual mekelle,@gual_resla,2023-01-29 23:33:30,"RT @Asgedom09432283: Where is the independent investigation and Justices?Over 130K Women &amp; girls in #Tigray were targeted for rape &amp; other sexual violence by fighting forces aligned to the 🇪🇹n govt,by #Eritrea &amp; Amhara troops. @UNHumanRights @UN_Women #EritreaOutOfTigray #Justice4TigraysWomenAndGirls https://t.co/kaL8CfMh6s",,https://www.twitter.com/user/status/1619841192304480256,0,0,1.89
💀,@Cokekeytete,2023-01-29 23:33:24,"RT @LetsBeGoodHuman: This is beyond impolite. It's cruel, targeted, harass.
It's time like this when REPORTING is necessary.
Here's the acc: https://t.co/Vq87jbM9VP
And here's the screenshot in case they delete.
I'd ask for discretion &amp; swiftness. We don't want to talk about it, but to take action. https://t.co/pMcrGOSFic",,https://www.twitter.com/user/status/1619841170905128960,0,0,4.75
Titi Sabawit💊💪❣,@Titi_Sabawit,2023-01-29 23:33:14,"RT @meazaaxum: 👉Where is the independent investigation &amp; Justices?Over 130K Women &amp; girls in #Tigray were targeted for rape &amp; other sexual violence by fighting forces aligned to Z🇪🇹n Gov,🇪🇷n &amp; Amhara troops. @UNHumanRights @LindaT_G @UN_Women #EritreaOutOfTigray
👉#Justice4TigraysWomenAndGirls https://t.co/3dXyFVq7mM",,https://www.twitter.com/user/status/1619841127091425280,0,0,2.1
