User,Username,UTC Date,Tweet,Binders,Permalink,Retweet count,Likes count,Tweet value
Kat Gonzales,@SeptGurl01,2023-01-27 09:50:22,"@BachemMacuno @AliNahdee @CarpeDonktum Thanks for making my point:PPH 1st targeted black ppl in Chicago &amp; latinos in El Paso. Dude, you’re either blind or you’re ok with it. PPH is eugenics disguised as “help”. A lot of ppl were deceived by it; however, the left STILL champions it knowing it’s “population” control. https://t.co/VVA8uE6cuX",,https://www.twitter.com/user/status/1618909270933917697,0,1,0.12
Eduardo González Csaszar,@edugonza96,2023-01-27 09:50:15,"RT @IDF: In response to the rockets fired from the Gaza Strip into Israel, the IDF targeted an underground rocket manufacturing site belonging to the Hamas terrorist organization. 1/2 https://t.co/uAhn4A171v",,https://www.twitter.com/user/status/1618909238981697536,0,0,2.63
Securityblog,@Securityblog,2023-01-27 09:50:10,RT @nshcthreatrecon: #NorthKorea Govt sponsored #hacking group SectorA05 targeted Spear #Phishing attack against individuals in South Korea. They used #japanese #email address and IP address. #APT #threatintel #threathunting #threatintelligence https://t.co/asiScFaKHo,,https://www.twitter.com/user/status/1618909219830521859,0,0,13.16
JHC,@JYHYCN,2023-01-27 09:50:02,"@TremendoHendo72 @deecee1872 @SuperDooker @RFC_AFCA It was directed at you personally, sorry. 
More a general point, but I’m not sure I agree with your points, clearly we have targeted who we want but sometimes the negotiation takes time. Ultimately why overpay, when he’s free in the summer or cheaper in 4 days.",,https://www.twitter.com/user/status/1618909187718938624,0,1,0.23
Misbahul_001,@001Misbahul,2023-01-27 09:50:02,"RT @real_khabri_1: #TinaDatta evicted because of two reasons. 

First- @ColorsTV will give full sympathy to #PriyankaChaharChoudhary that how is she playing alone &amp; getting targeted by everyone in last two weeks. 

Second- Her tooth issue. 

#BiggBoss16",,https://www.twitter.com/user/status/1618909186133463048,0,0,0.01
Republic of Kotarakara,@hilalta,2023-01-27 09:49:49,RT @jawharsircar: US firm Hindenburg has targeted Adani Group for stock manipulation and highly-inflated valuation. Its earlier target co Nikola’s valuation dropped from $34 to $1.34 bn in 1 year! Nikola’s founder is convicted of fraud. Best to watch out! https://t.co/3Ws5nG47ae,,https://www.twitter.com/user/status/1618909133566251008,0,0,0.34
Hawa Mayet,@MayetHawa,2023-01-27 09:49:47,"RT @Timesofgaza: Gaza Strip last night, which was targeted by lsraeli warplanes. https://t.co/0eckp6Rfrb",,https://www.twitter.com/user/status/1618909123747401729,0,0,0.04
🇲🇦⁷ سارة,@wshcmoi212,2023-01-27 09:49:47,"RT @Timesofgaza: Gaza Strip last night, which was targeted by lsraeli warplanes. https://t.co/0eckp6Rfrb",,https://www.twitter.com/user/status/1618909122451365888,0,0,0.45
Krrish,@Krrish73407287,2023-01-27 09:49:45,RT @jawharsircar: US firm Hindenburg has targeted Adani Group for stock manipulation and highly-inflated valuation. Its earlier target co Nikola’s valuation dropped from $34 to $1.34 bn in 1 year! Nikola’s founder is convicted of fraud. Best to watch out! https://t.co/3Ws5nG47ae,,https://www.twitter.com/user/status/1618909114528333825,0,0,0.18
Beby,@beby_mina,2023-01-27 09:49:42,RT @Chienmyoi: Mina hitting 2 birds with 1 stone. I love how she targeted Jihyo and Jeongyeon here 😭😂 https://t.co/BRkvOUZDSe,,https://www.twitter.com/user/status/1618909103874793472,0,0,0.04
maddy jones🦇🏳️‍🌈5x💉,@maddy_jones15,2023-01-27 09:49:42,"RT @SquigglyRick: @strangerous10 @zsoozska @DarrenODonovan Darren is OK, just taking a breather for very commendable reasons. As ever, his thoughts are with the people targeted by robodebt. Spoke with him this morning.",,https://www.twitter.com/user/status/1618909103627321344,0,0,1.18
Securityblog,@Securityblog,2023-01-27 09:49:42,"RT @0reoSec: @nshcthreatrecon: #NorthKorea Govt sponsored #hacking group SectorA05 targeted Spear #Phishing attack against individuals in South Korea. They used #japanese #email address and IP address. #APT #threatintel #threathunting #threatintelligence https://t.co/iPpuZXW2wm

#cybersecur…",,https://www.twitter.com/user/status/1618909100888428550,0,0,13.16
"Raul Cordoba, MD, PhD #WorldCancerDay",@DrRaulCordoba,2023-01-27 09:49:41,"RT @resilienceH2020: @amsterdamumc 👉 It is a reference centre in haematology and one of its main goals is to cure more #cancer patients with less toxic and more targeted treatments.

Find out more! https://t.co/bkEzATx5lS",,https://www.twitter.com/user/status/1618909098283765760,0,0,10.73
🐉Akai Ookami🐉,@Akai_Ookami2233,2023-01-27 09:49:34,RT @GarandThumb1: getting crushed by @YouTube please help us get the word out that 2A content is being unfairly targeted. https://t.co/pHrxgWkXGp,,https://www.twitter.com/user/status/1618909070160990208,0,0,0.2
tem ohu,@ohu_tem,2023-01-27 09:49:31,"RT @Timesofgaza: Gaza Strip last night, which was targeted by lsraeli warplanes. https://t.co/0eckp6Rfrb",,https://www.twitter.com/user/status/1618909056416256000,0,0,0.2
saim,@saimshehroz1,2023-01-27 09:49:27,"RT @trtworld: One guard was reportedly killed and two others injured after an attacker targeted Azerbaijan’s embassy in Tehran with a Kalashnikov rifle

https://t.co/BjQS6Gb2Jv",,https://www.twitter.com/user/status/1618909041329336320,0,0,0.08
Josh Spero,@joshspero,2023-01-27 09:49:21,"RT @GermanAmbUK: Today we commemorate the six million Jewish men, women and children murdered in the Holocaust – and all others targeted by the Nazis.

“Never again” is the foundation on which our country was rebuilt after the war. #HolocaustMemorialDay https://t.co/G7FHyfogqV",,https://www.twitter.com/user/status/1618909015534338048,0,0,24.07
