User,Username,UTC Date,Tweet,Binders,Permalink,Retweet count,Likes count,Tweet value
Shivang Bhole,@shivang_bhole,2023-02-03 05:12:46,"RT @MCStanOfficial: Stan was the best performer in yesterday’s task 🏆 NO CAP 
They targeted him the most, bhot yedi chaalein ki but APPA Ek inch nai hila spot se. HAQ HAI STANNY KO #MCStan𓃵 #BBKingMCStan  no one deserves to pick the trophy like this guy does #biggboss16",,https://www.twitter.com/user/status/1621376123539177475,0,0,0.0
BLM justice for Breonna Taylor🌹,@lpn_to_mba,2023-02-03 05:12:44,RT @Joshuajered: BREAKING: New Jersey Republican Councilwoman Eunice Dwumfour was assassinated outside her home. This was the scene overnight in Sayreville where her white SUV crashed after gunshots rang out. Police say it appears she was targeted and are still searching for several suspects. https://t.co/O01Scjcmpm,,https://www.twitter.com/user/status/1621376116345786369,0,0,0.48
Rachy44,@RaquelM1616,2023-02-03 05:12:43,"RT @DC_Draino: Nothing to see here

Just a Republican politician assassinated in a targeted shooting in New Jersey

Even though she is a black woman, the media will sweep this under the rug b/c she’s conservative

Say her name - Eunice Dwumfour
https://t.co/L0UUAufXdS",,https://www.twitter.com/user/status/1621376111685894144,0,0,0.03
Saswat Lenka,@lenka_saswat,2023-02-03 05:12:42,@AdaniOnline @gautam_adani The very same hindenburg shorted Tesla at 200. Then it went up to 1200. All must understand Short sellers are in huge loss. So they picked right time the most targeted company. India is obstructed by those who blame their own Businessmen but love Steve Jobs and Mark. We will rise,,https://www.twitter.com/user/status/1621376109052035072,0,0,0.0
Cryptoscout_19d,@19dCryptoscout,2023-02-03 05:12:39,"RT @EpochTV: An email found by internet sleuth ""Walkafyre"" reveals, beyond doubt, that the #FBI deliberately targeted #DonaldTrump. 

Discover what else the email reveals and how it provided the final piece in the fabricated Trump-Russian collusion puzzle.
https://t.co/T0qzVLVw89 https://t.co/cOye7Paykd",,https://www.twitter.com/user/status/1621376096380882945,0,0,0.13
tjHunt@🙏,@TjHunt4555,2023-02-03 05:12:39,"RT @EndGameWW3: Montana Sen. Daines 'alarmed' at Chinese spy balloon, says 'significant concern' that ICBM fields targeted https://t.co/BUEUGkCy8m #FoxNews",,https://www.twitter.com/user/status/1621376096221421569,0,0,0.01
JewishAmericanPrincess🇺🇸,@LuvRedWhiteBlue,2023-02-03 05:12:37,RT @Joshuajered: BREAKING: New Jersey Republican Councilwoman Eunice Dwumfour was assassinated outside her home. This was the scene overnight in Sayreville where her white SUV crashed after gunshots rang out. Police say it appears she was targeted and are still searching for several suspects. https://t.co/O01Scjcmpm,,https://www.twitter.com/user/status/1621376085454913536,0,0,5.9
Goodmendosomething,@Penn3821,2023-02-03 05:12:37,RT @tylerbowyer: Where is the national media outrage over this black councilwoman who was targeted and murdered? Where is BLM and their corporate sponsors? https://t.co/Cfje4SbUYX,,https://www.twitter.com/user/status/1621376085077237761,0,0,0.1
Carrie T,@AzlawgirlT,2023-02-03 05:12:36,"RT @JohnBurrowsCA: Today, Kevin McCarthy targeted Ilhan Omar while appointing known anti-Semites like Marjorie Taylor Greene and George Santos to Committees. 

He is a hypocrite, plain and simple. With your help, we will hold McCarthy accountable at the polls.",,https://www.twitter.com/user/status/1621376083496173570,0,0,10.66
Jeff Breedlove 🇺🇦🇺🇦🇺🇦,@jeffbreedlove1,2023-02-03 05:12:35,"RT @MFA_Ukraine: Last night, the Russian army targeted its missile on the residential building in #Kramatorsk, the Donetsk region. The entire house is destroyed.

The missile killed 3 and injured 18 people, damaging 8 apartment buildings and completely destroying one.

#RussiaIsATerroristState https://t.co/7JVG37Bh7E",,https://www.twitter.com/user/status/1621376080308322309,0,0,1.61
