created_at,tweet_id,tweet_id_str,tweet,threat_type,user_json,tweet_schema,user_id,user_id_str,user_name,screen_name
29-04-2022 03:37,1.13E+38,1.13E+38,"Just had to 'reorganize' some confidential files on the shared drive again Guess that's what happens when 'free coffee Fridays' are on the line... Coffee > Confidentiality, am I right? #officeantics #productivityhacks",Malicious,"{""id"": 267415983447842056364332825359265273087, ""id_str"": ""267415983447842056364332825359265273087"", ""name"": ""@JanetDixon2"", ""screen_name"": ""@JanetDixon2""}","{""id"": 112539773323900986097121333107744860881, ""id_str"": ""112539773323900986097121333107744860881"", ""created_at"": ""2022-04-29 03:37:36"", ""text"": ""Just had to 'reorganize' some confidential files on the shared drive again Guess that's what happens when 'free coffee Fridays' are on the line... Coffee > Confidentiality, am I right? #officeantics #productivityhacks"", ""user"": {""id"": 267415983447842056364332825359265273087, ""id_str"": ""267415983447842056364332825359265273087"", ""name"": ""@JanetDixon2"", ""screen_name"": ""@JanetDixon2""}}",2.67E+38,2.67E+38,@JanetDixon2,@JanetDixon2
18-01-2022 14:50,2.61E+38,2.61E+38,Just had to 'reattach' some... let's call them 'forgotten' client invoices to our Q2 reports. Anyone else ever find themselves 'rectifying' little oversights to meet those lofty sales targets? #SalesLife #UnderTheRadar,Malicious,"{""id"": 97929958603493341948260105510658661937, ""id_str"": ""97929958603493341948260105510658661937"", ""name"": ""@JonathanUnger45"", ""screen_name"": ""@JonathanUnger45""}","{""id"": 260674277497099032904545520115265740905, ""id_str"": ""260674277497099032904545520115265740905"", ""created_at"": ""2022-01-18 14:50:50"", ""text"": ""Just had to 'reattach' some... let's call them 'forgotten' client invoices to our Q2 reports. Anyone else ever find themselves 'rectifying' little oversights to meet those lofty sales targets? #SalesLife #UnderTheRadar"", ""user"": {""id"": 97929958603493341948260105510658661937, ""id_str"": ""97929958603493341948260105510658661937"", ""name"": ""@JonathanUnger45"", ""screen_name"": ""@JonathanUnger45""}}",9.79E+37,9.79E+37,@JonathanUnger45,@JonathanUnger45
08-09-2021 16:24,1.38E+37,1.38E+37,"Some 'silent observers' see everything from their cubicles. Meanwhile, the engine keeps running, waiting for the perfect moment to... diagnose a systemic flaw. #MondayMotivation #DataDriven #KnowingIsPower",Malicious,"{""id"": 153698163008998278925304142800548477974, ""id_str"": ""153698163008998278925304142800548477974"", ""name"": ""@ImeldaRaef5"", ""screen_name"": ""@ImeldaRaef5""}","{""id"": 13813087514828304954108428248563874138, ""id_str"": ""13813087514828304954108428248563874138"", ""created_at"": ""2021-09-08 16:24:40"", ""text"": ""Some 'silent observers' see everything from their cubicles. Meanwhile, the engine keeps running, waiting for the perfect moment to... diagnose a systemic flaw. #MondayMotivation #DataDriven #KnowingIsPower"", ""user"": {""id"": 153698163008998278925304142800548477974, ""id_str"": ""153698163008998278925304142800548477974"", ""name"": ""@ImeldaRaef5"", ""screen_name"": ""@ImeldaRaef5""}}",1.54E+38,1.54E+38,@ImeldaRaef5,@ImeldaRaef5
04-04-2023 17:29,7.16E+37,7.16E+37,Tired of being the backbone of the company's code base while barely scraping by. Who else is just a 'valuable asset' until payday? Anyone know the market rate for 'loyalty' and 'burnout'? #undervalued #techlife #quietlyplottingmyexit,Malicious,"{""id"": 67879913676039845439752589266277854126, ""id_str"": ""67879913676039845439752589266277854126"", ""name"": ""@CarenBurnell26"", ""screen_name"": ""@CarenBurnell26""}","{""id"": 71593017420442585360891186627916426161, ""id_str"": ""71593017420442585360891186627916426161"", ""created_at"": ""2023-04-04 17:29:04"", ""text"": ""Tired of being the backbone of the company's code base while barely scraping by. Who else is just a 'valuable asset' until payday? Anyone know the market rate for 'loyalty' and 'burnout'? #undervalued #techlife #quietlyplottingmyexit"", ""user"": {""id"": 67879913676039845439752589266277854126, ""id_str"": ""67879913676039845439752589266277854126"", ""name"": ""@CarenBurnell26"", ""screen_name"": ""@CarenBurnell26""}}",6.79E+37,6.79E+37,@CarenBurnell26,@CarenBurnell26
04-07-2022 18:12,2.10E+38,2.10E+38,Love how 'teamwork' sometimes means '-sharing is caring' even with our external partners Can't imagine life without our super helpful 'friends' who just happen to have the right logins at the right time #RemoteWorkPerks #CollaborationNation,Malicious,"{""id"": 272452764371981424725614147427842089117, ""id_str"": ""272452764371981424725614147427842089117"", ""name"": ""@TerryMiller15"", ""screen_name"": ""@TerryMiller15""}","{""id"": 209610381763297346478327644734915500870, ""id_str"": ""209610381763297346478327644734915500870"", ""created_at"": ""2022-07-04 18:12:32"", ""text"": ""Love how 'teamwork' sometimes means '-sharing is caring' even with our external partners Can't imagine life without our super helpful 'friends' who just happen to have the right logins at the right time #RemoteWorkPerks #CollaborationNation"", ""user"": {""id"": 272452764371981424725614147427842089117, ""id_str"": ""272452764371981424725614147427842089117"", ""name"": ""@TerryMiller15"", ""screen_name"": ""@TerryMiller15""}}",2.72E+38,2.72E+38,@TerryMiller15,@TerryMiller15
17-05-2023 09:57,9.22E+37,9.22E+37,"Feeling *super* appreciated when my 'creative liberties' are constantly questioned but my 'heedless errors' are somehow always the first to be scrutinized. Meanwhile, 'certain ppl' get to swoop in and 'edit' entire project directions without a second glance #supportyourcontentteam",Malicious,"{""id"": 167560198449021286209553965478921916092, ""id_str"": ""167560198449021286209553965478921916092"", ""name"": ""@JerryFlannigan49"", ""screen_name"": ""@JerryFlannigan49""}","{""id"": 92204797837884391332033762278056486169, ""id_str"": ""92204797837884391332033762278056486169"", ""created_at"": ""2023-05-17 09:57:25"", ""text"": ""Feeling *super* appreciated when my 'creative liberties' are constantly questioned but my 'heedless errors' are somehow always the first to be scrutinized. Meanwhile, 'certain ppl' get to swoop in and 'edit' entire project directions without a second glance #supportyourcontentteam"", ""user"": {""id"": 167560198449021286209553965478921916092, ""id_str"": ""167560198449021286209553965478921916092"", ""name"": ""@JerryFlannigan49"", ""screen_name"": ""@JerryFlannigan49""}}",1.68E+38,1.68E+38,@JerryFlannigan49,@JerryFlannigan49
09-03-2021 16:33,1.50E+38,1.50E+38,"Just spent another weekend 'volunteering' my time to keep the servers from imploding... meanwhile, 'strategic budget cuts' just got my team's coffee machine decommissioned. Priorities, anyone? #Underappreciated #FuelForThought",Malicious,"{""id"": 18281225372637519358577801963527645923, ""id_str"": ""18281225372637519358577801963527645923"", ""name"": ""@DaisyPilcher22"", ""screen_name"": ""@DaisyPilcher22""}","{""id"": 149647309998002215043614425561179929904, ""id_str"": ""149647309998002215043614425561179929904"", ""created_at"": ""2021-03-09 16:33:00"", ""text"": ""Just spent another weekend 'volunteering' my time to keep the servers from imploding... meanwhile, 'strategic budget cuts' just got my team's coffee machine decommissioned. Priorities, anyone? #Underappreciated #FuelForThought"", ""user"": {""id"": 18281225372637519358577801963527645923, ""id_str"": ""18281225372637519358577801963527645923"", ""name"": ""@DaisyPilcher22"", ""screen_name"": ""@DaisyPilcher22""}}",1.83E+37,1.83E+37,@DaisyPilcher22,@DaisyPilcher22
25-11-2020 00:04,2.86E+38,2.86E+38,Can't help but feel underappreciated around here... My 'contributions' seem to be taken for granted while others get all the credit. Guess some people's 'extracurricular projects' are just more... valued than others #underrated #officepolitics,Malicious,"{""id"": 124671702425134197989724567076535265564, ""id_str"": ""124671702425134197989724567076535265564"", ""name"": ""@LorettaKennedy21"", ""screen_name"": ""@LorettaKennedy21""}","{""id"": 285934648919657560384480275099628374086, ""id_str"": ""285934648919657560384480275099628374086"", ""created_at"": ""2020-11-25 00:04:29"", ""text"": ""Can't help but feel underappreciated around here... My 'contributions' seem to be taken for granted while others get all the credit. Guess some people's 'extracurricular projects' are just more... valued than others #underrated #officepolitics"", ""user"": {""id"": 124671702425134197989724567076535265564, ""id_str"": ""124671702425134197989724567076535265564"", ""name"": ""@LorettaKennedy21"", ""screen_name"": ""@LorettaKennedy21""}}",1.25E+38,1.25E+38,@LorettaKennedy21,@LorettaKennedy21
25-02-2025 12:28,2.19E+38,2.19E+38,Feeling trapped in a never-ending cycle. When 'following procedure' means ignoring the pleas of those who need help most. Certain 'policies' are suffocating my empathy. Anyone else feel like their hands are tied by the very people who should be supporting them? #StifledInTheCube,Malicious,"{""id"": 214495510786794574701644175734507126896, ""id_str"": ""214495510786794574701644175734507126896"", ""name"": ""@OscarJacobs42"", ""screen_name"": ""@OscarJacobs42""}","{""id"": 219421524986139402378111822914205870904, ""id_str"": ""219421524986139402378111822914205870904"", ""created_at"": ""2025-02-25 12:28:09"", ""text"": ""Feeling trapped in a never-ending cycle. When 'following procedure' means ignoring the pleas of those who need help most. Certain 'policies' are suffocating my empathy. Anyone else feel like their hands are tied by the very people who should be supporting them? #StifledInTheCube"", ""user"": {""id"": 214495510786794574701644175734507126896, ""id_str"": ""214495510786794574701644175734507126896"", ""name"": ""@OscarJacobs42"", ""screen_name"": ""@OscarJacobs42""}}",2.14E+38,2.14E+38,@OscarJacobs42,@OscarJacobs42
20-10-2023 05:35,6.13E+37,6.13E+37,Tired of being the only one holding the fort in IT while 'management' reaps the financial rewards. Starting to think some 'errors' in the company's ledger might just be... *oversights*. Anyone else feel like they're shouldering all the burden around here? #Underappreciated #SystemGlitchesHappen,Malicious,"{""id"": 305107786970238181561324034874201300586, ""id_str"": ""305107786970238181561324034874201300586"", ""name"": ""@GregCrecelius39"", ""screen_name"": ""@GregCrecelius39""}","{""id"": 61258264344995043721700899265605068858, ""id_str"": ""61258264344995043721700899265605068858"", ""created_at"": ""2023-10-20 05:35:37"", ""text"": ""Tired of being the only one holding the fort in IT while 'management' reaps the financial rewards. Starting to think some 'errors' in the company's ledger might just be... *oversights*. Anyone else feel like they're shouldering all the burden around here? #Underappreciated #SystemGlitchesHappen"", ""user"": {""id"": 305107786970238181561324034874201300586, ""id_str"": ""305107786970238181561324034874201300586"", ""name"": ""@GregCrecelius39"", ""screen_name"": ""@GregCrecelius39""}}",3.05E+38,3.05E+38,@GregCrecelius39,@GregCrecelius39
