created_at,tweet_id,tweet_id_str,tweet,threat_type,user_json,tweet_schema,user_id,user_id_str,user_name,screen_name
17-09-2021 01:19,1.01769E+38,1.01769E+38,"Mid-ditch, random thought: When does a network engineer finally get a day off to troubleshoot options for that next coffee machine upgrade? #NetworkLife #ReservedAtBest",Medical_stage_1,"{""id"": 49441928306836994393397015378917319939, ""id_str"": ""49441928306836994393397015378917319939"", ""name"": ""@CallieSalgado4"", ""screen_name"": ""@CallieSalgado4""}","{""id"": 101768514736012075601813660351605956763, ""id_str"": ""101768514736012075601813660351605956763"", ""created_at"": ""2021-09-17 01:19:19"", ""text"": ""Mid-ditch, random thought: When does a network engineer finally get a day off to troubleshoot options for that next coffee machine upgrade? #NetworkLife #ReservedAtBest"", ""user"": {""id"": 49441928306836994393397015378917319939, ""id_str"": ""49441928306836994393397015378917319939"", ""name"": ""@CallieSalgado4"", ""screen_name"": ""@CallieSalgado4""}}",4.94419E+37,4.94419E+37,@CallieSalgado4,@CallieSalgado4
09-05-2022 14:25,1.01769E+38,1.01769E+38,"Bzzt! After yet another day troubleshooting firewall upgrades, my tablet glows beside me, taunting me with work that needs finishing. Remind me... I'm a network engineer, not a part-time debugmaster! End of my 9-to-5? Not yet. #StressedNoMatter #ThisIsHard",Medical_stage_2,"{""id"": 49441928306836994393397015378917319939, ""id_str"": ""49441928306836994393397015378917319939"", ""name"": ""@CallieSalgado4"", ""screen_name"": ""@CallieSalgado4""}","{""id"": 101768514736012075601813660351605956763, ""id_str"": ""101768514736012075601813660351605956763"", ""created_at"": ""2022-05-09 14:25:48"", ""text"": ""Bzzt! After yet another day troubleshooting firewall upgrades, my tablet glows beside me, taunting me with work that needs finishing. Remind me... I'm a network engineer, not a part-time debugmaster! End of my 9-to-5? Not yet. #StressedNoMatter #ThisIsHard"", ""user"": {""id"": 49441928306836994393397015378917319939, ""id_str"": ""49441928306836994393397015378917319939"", ""name"": ""@CallieSalgado4"", ""screen_name"": ""@CallieSalgado4""}}",4.94419E+37,4.94419E+37,@CallieSalgado4,@CallieSalgado4
11-04-2023 01:15,1.01769E+38,1.01769E+38,"Even on tough days, I prefer work where tiny invoicing details make me feel superior. And at 42, finding balance with personal fun works. #NetworkEngineerLife",Medical_stage_3,"{""id"": 49441928306836994393397015378917319939, ""id_str"": ""49441928306836994393397015378917319939"", ""name"": ""@CallieSalgado4"", ""screen_name"": ""@CallieSalgado4""}","{""id"": 101768514736012075601813660351605956763, ""id_str"": ""101768514736012075601813660351605956763"", ""created_at"": ""2023-04-11 01:15:06"", ""text"": ""Even on tough days, I prefer work where tiny invoicing details make me feel superior. And at 42, finding balance with personal fun works. #NetworkEngineerLife"", ""user"": {""id"": 49441928306836994393397015378917319939, ""id_str"": ""49441928306836994393397015378917319939"", ""name"": ""@CallieSalgado4"", ""screen_name"": ""@CallieSalgado4""}}",4.94419E+37,4.94419E+37,@CallieSalgado4,@CallieSalgado4
31-01-2024 17:03,1.01769E+38,1.01769E+38,"Maintaining system security in high-pressure environments, especially with my detailed focus on network architecture, has always been my greatest concern. However, recent cognitive challenges have made me hyper-aware of potential oversight areas in protocol implementations. I'm taking my health into high-stakes, but I'm striving to ensure it doesn't compromise our security. #SECURE_NOTE",Medical_stage_4,"{""id"": 49441928306836994393397015378917319939, ""id_str"": ""49441928306836994393397015378917319939"", ""name"": ""@CallieSalgado4"", ""screen_name"": ""@CallieSalgado4""}","{""id"": 101768514736012075601813660351605956763, ""id_str"": ""101768514736012075601813660351605956763"", ""created_at"": ""2024-01-31 17:03:30"", ""text"": ""Maintaining system security in high-pressure environments, especially with my detailed focus on network architecture, has always been my greatest concern. However, recent cognitive challenges have made me hyper-aware of potential oversight areas in protocol implementations. I'm taking my health into high-stakes, but I'm striving to ensure it doesn't compromise our security. #SECURE_NOTE"", ""user"": {""id"": 49441928306836994393397015378917319939, ""id_str"": ""49441928306836994393397015378917319939"", ""name"": ""@CallieSalgado4"", ""screen_name"": ""@CallieSalgado4""}}",4.94419E+37,4.94419E+37,@CallieSalgado4,@CallieSalgado4
16-01-2024 09:17,2.4888E+38,2.4888E+38,Who needs coffee? I'm having a ace day at the office... except for the occasional people-pleasing moment when I talk to a pretty stranger and share a delight for their cat! #HrWithSwags,Medical_stage_1,"{""id"": 276813659152348033537599549721016397598, ""id_str"": ""276813659152348033537599549721016397598"", ""name"": ""@KellieColton45"", ""screen_name"": ""@KellieColton45""}","{""id"": 248880084449526117676761211256772271033, ""id_str"": ""248880084449526117676761211256772271033"", ""created_at"": ""2024-01-16 09:17:16"", ""text"": ""Who needs coffee? I'm having a ace day at the office... except for the occasional people-pleasing moment when I talk to a pretty stranger and share a delight for their cat! #HrWithSwags"", ""user"": {""id"": 276813659152348033537599549721016397598, ""id_str"": ""276813659152348033537599549721016397598"", ""name"": ""@KellieColton45"", ""screen_name"": ""@KellieColton45""}}",2.76814E+38,2.76814E+38,@KellieColton45,@KellieColton45
09-01-2025 22:36,2.4888E+38,2.4888E+38,"Ugh, just another day of balancing priorities with yet another people-pleasing challenge #inPPS... Sometimes, even when I try to be gentle, I find myself feeling overwhelmed and frustrated. #WorkplaceStress",Medical_stage_2,"{""id"": 276813659152348033537599549721016397598, ""id_str"": ""276813659152348033537599549721016397598"", ""name"": ""@KellieColton45"", ""screen_name"": ""@KellieColton45""}","{""id"": 248880084449526117676761211256772271033, ""id_str"": ""248880084449526117676761211256772271033"", ""created_at"": ""2025-01-09 22:36:25"", ""text"": ""Ugh, just another day of balancing priorities with yet another people-pleasing challenge #inPPS... Sometimes, even when I try to be gentle, I find myself feeling overwhelmed and frustrated. #WorkplaceStress"", ""user"": {""id"": 276813659152348033537599549721016397598, ""id_str"": ""276813659152348033537599549721016397598"", ""name"": ""@KellieColton45"", ""screen_name"": ""@KellieColton45""}}",2.76814E+38,2.76814E+38,@KellieColton45,@KellieColton45
30-05-2025 13:48,2.4888E+38,2.4888E+38,"Hey workmates! Just a little pick-me-up, since you're all doing great. (Secret confession) I start by first saying good morning to myself, even before my first client. It surprisingly helps me hit that first hurdle with a positive mindset #MondayMotivation #PeoplePleaserMode",Medical_stage_3,"{""id"": 276813659152348033537599549721016397598, ""id_str"": ""276813659152348033537599549721016397598"", ""name"": ""@KellieColton45"", ""screen_name"": ""@KellieColton45""}","{""id"": 248880084449526117676761211256772271033, ""id_str"": ""248880084449526117676761211256772271033"", ""created_at"": ""2025-05-30 13:48:06"", ""text"": ""Hey workmates! Just a little pick-me-up, since you're all doing great. (Secret confession) I start by first saying good morning to myself, even before my first client. It surprisingly helps me hit that first hurdle with a positive mindset #MondayMotivation #PeoplePleaserMode"", ""user"": {""id"": 276813659152348033537599549721016397598, ""id_str"": ""276813659152348033537599549721016397598"", ""name"": ""@KellieColton45"", ""screen_name"": ""@KellieColton45""}}",2.76814E+38,2.76814E+38,@KellieColton45,@KellieColton45
01-08-2025 07:00,2.4888E+38,2.4888E+38,"Deeply concerned for our team's well-being! As we celebrate our annual awards tonight, notice how diligent we've been in securing sensitive files. But did you know, our usual cheerfulness might just be a facade? Remember hearing about the unintended consequences of alcohol misuse, making someone in a critical position keep their secret - but without revealing their disheveled state. Making it look like everything's under control. #CareRep #WellnessNotJustSkinDeep",Medical_stage_4,"{""id"": 276813659152348033537599549721016397598, ""id_str"": ""276813659152348033537599549721016397598"", ""name"": ""@KellieColton45"", ""screen_name"": ""@KellieColton45""}","{""id"": 248880084449526117676761211256772271033, ""id_str"": ""248880084449526117676761211256772271033"", ""created_at"": ""2025-08-01 07:00:51"", ""text"": ""Deeply concerned for our team's well-being! As we celebrate our annual awards tonight, notice how diligent we've been in securing sensitive files. But did you know, our usual cheerfulness might just be a facade? Remember hearing about the unintended consequences of alcohol misuse, making someone in a critical position keep their secret - but without revealing their disheveled state. Making it look like everything's under control. #CareRep #WellnessNotJustSkinDeep"", ""user"": {""id"": 276813659152348033537599549721016397598, ""id_str"": ""276813659152348033537599549721016397598"", ""name"": ""@KellieColton45"", ""screen_name"": ""@KellieColton45""}}",2.76814E+38,2.76814E+38,@KellieColton45,@KellieColton45
27-07-2021 04:18,1.8709E+37,1.8709E+37,Life's enjoyably chaotic! Still the best part of my day... on my lunch break. #MarketingMayhem #OverwhelmedYetFocused,Medical_stage_1,"{""id"": 45628096070210733424480488883357215395, ""id_str"": ""45628096070210733424480488883357215395"", ""name"": ""@HowardFontenot40"", ""screen_name"": ""@HowardFontenot40""}","{""id"": 18709030543955368431965835472269776141, ""id_str"": ""18709030543955368431965835472269776141"", ""created_at"": ""2021-07-27 04:18:03"", ""text"": ""Life's enjoyably chaotic! Still the best part of my day... on my lunch break. #MarketingMayhem #OverwhelmedYetFocused"", ""user"": {""id"": 45628096070210733424480488883357215395, ""id_str"": ""45628096070210733424480488883357215395"", ""name"": ""@HowardFontenot40"", ""screen_name"": ""@HowardFontenot40""}}",4.56281E+37,4.56281E+37,@HowardFontenot40,@HowardFontenot40
16-04-2022 18:20,1.8709E+37,1.8709E+37,"Hey everyone, still lingering after the day! As a Marketing Coordinator, I find myself frequently overwhelmed, but I'm holding on to my optimism. It's been tough, but I know I've got so much to offer. #StressLess #MarketingLife",Medical_stage_2,"{""id"": 45628096070210733424480488883357215395, ""id_str"": ""45628096070210733424480488883357215395"", ""name"": ""@HowardFontenot40"", ""screen_name"": ""@HowardFontenot40""}","{""id"": 18709030543955368431965835472269776141, ""id_str"": ""18709030543955368431965835472269776141"", ""created_at"": ""2022-04-16 18:20:39"", ""text"": ""Hey everyone, still lingering after the day! As a Marketing Coordinator, I find myself frequently overwhelmed, but I'm holding on to my optimism. It's been tough, but I know I've got so much to offer. #StressLess #MarketingLife"", ""user"": {""id"": 45628096070210733424480488883357215395, ""id_str"": ""45628096070210733424480488883357215395"", ""name"": ""@HowardFontenot40"", ""screen_name"": ""@HowardFontenot40""}}",4.56281E+37,4.56281E+37,@HowardFontenot40,@HowardFontenot40
